year,keyword,mention,count
2021,permakültür,yasintatlisoy,1
2021,permakültür,yazilama,1
2021,permakültür,yesilormanokulu,1
2021,permakültür,yoginiebu,1
2021,permakültür,yuklu_atakan,1
2021,permakültür,yusuf_butee,1
2021,permakültür,yusufozyilmaztr,1
2021,permakültür,zarifadam690,1
2021,permakültür,zekaipinarbasi,1
2021,permakültür,ziyaselcuk,1
2021,permakültür,İl,1
2021,pestisit kullanımı,ANTALYA_TOM,8
2021,pestisit kullanımı,bekirpakdemirli,7
2021,pestisit kullanımı,TCTarim,5
2021,pestisit kullanımı,ersinyazici1,4
2021,pestisit kullanımı,gokhankaraca_,4
2021,pestisit kullanımı,Zeytin_Dostu,2
2021,pestisit kullanımı,atademirer,2
2021,pestisit kullanımı,aysedidembiber,2
2021,pestisit kullanımı,barissaylak,2
2021,pestisit kullanımı,1tbnrtrn,1
2021,pestisit kullanımı,BloombergHT,1
2021,pestisit kullanımı,CIFALlstanbul,1
2021,pestisit kullanımı,ChangeTR,1
2021,pestisit kullanımı,KaymakamlKemer,1
2021,pestisit kullanımı,Leventism,1
2021,pestisit kullanımı,Medyanin50Tonu,1
2021,pestisit kullanımı,MuratMmturk,1
2021,pestisit kullanımı,SYKolektifi,1
2021,pestisit kullanımı,Siradisi_bilim_,1
2021,pestisit kullanımı,VeysiCe,1
2021,pestisit kullanımı,YesillerPartisi,1
2021,pestisit kullanımı,anadoluajansi,1
2021,pestisit kullanımı,bulentilgaz,1
2021,pestisit kullanımı,cemozyurtt,1
2021,pestisit kullanımı,cemseymen,1
2021,pestisit kullanımı,efsoduyar,1
2021,pestisit kullanımı,ekrem_imamoglu,1
2021,pestisit kullanımı,faikisc,1
2021,pestisit kullanımı,gergerliogluof,1
2021,pestisit kullanımı,gulayturkmen,1
2021,pestisit kullanımı,gundogdu_sedat0,1
2021,pestisit kullanımı,haticedvr,1
2021,pestisit kullanımı,ihsaneliacik,1
2021,pestisit kullanımı,iklimhaber,1
2021,pestisit kullanımı,irfandonat,1
2021,pestisit kullanımı,islammemiss,1
2021,pestisit kullanımı,leylikem,1
2021,pestisit kullanımı,m_sukruoglu,1
2021,pestisit kullanımı,mkirikkanat,1
2021,pestisit kullanımı,moderator10,1
2021,pestisit kullanımı,muglatarim,1
2021,pestisit kullanımı,musaozsoytr,1
2021,pestisit kullanımı,sevirem,1
2021,pestisit kullanımı,t24comtr,1
2021,pestisit kullanımı,tarimgovtr,1
2021,pestisit kullanımı,veganzulal,1
2021,pestisit kullanımı,vetirmak,1
2021,pestisit kullanımı,yaseminkirec,1
2021,pestisit kullanımı,zehirsiz_ag,1
2021,pestisit kullanımı,zidliytumu,1
2021,planlı otlatma,ArslantasvAli,1
2021,planlı otlatma,AvRamazanGedik,1
2021,planlı otlatma,BilalSimsir1,1
2021,planlı otlatma,Feritelikba,1
2021,planlı otlatma,RTurkmendag,1
2021,planlı otlatma,TCTarim,1
2021,planlı otlatma,Ubitirik,1
2021,planlı otlatma,YusufKeyik,1
2021,planlı otlatma,bskemrullahunal,1
2021,planlı otlatma,cemgovtr,1
2021,planlı otlatma,dr_ademkorkmaz,1
2021,planlı otlatma,evranirnek,1
2021,planlı otlatma,izzet_akbulut,1
2021,planlı otlatma,orkunercengiz,1
2021,planlı otlatma,uskupluserdar,1
2021,pozitif tarım,ProfDemirtas,4
2021,pozitif tarım,RTErdogan,4
2021,pozitif tarım,EmineErdogan,3
2021,pozitif tarım,HorozNinja,3
2021,pozitif tarım,PepsiCoTurkiye,3
2021,pozitif tarım,TCTarim,3
2021,pozitif tarım,Yakupoyunsoft,3
2021,pozitif tarım,batu_han_kenobi,3
2021,pozitif tarım,bekirpakdemirli,3
2021,pozitif tarım,FOXhaber,2
2021,pozitif tarım,Hamza22479197,2
2021,pozitif tarım,TOBBiletisim,2
2021,pozitif tarım,bingoltv,2
2021,pozitif tarım,gulbintosun,2
2021,pozitif tarım,menemenbelediye,2
2021,pozitif tarım,nasuhbektas,2
2021,pozitif tarım,01MEH001,1
2021,pozitif tarım,55erhanusta,1
2021,pozitif tarım,66_ilker,1
2021,pozitif tarım,Akparti,1
2021,pozitif tarım,Alameti21388904,1
2021,pozitif tarım,AlpNavruz,1
2021,pozitif tarım,ArifEv3,1
2021,pozitif tarım,Armagan_caglaya,1
2021,pozitif tarım,AyaktaAlkis,1
2021,pozitif tarım,AydinSezer06,1
2021,pozitif tarım,Aykut_1907KFYFB,1
2021,pozitif tarım,BHTradyo,1
2021,pozitif tarım,Bahceshr_Golet,1
2021,pozitif tarım,BaranKk20,1
2021,pozitif tarım,BelginA18,1
2021,pozitif tarım,BorsaElazig,1
2021,pozitif tarım,DozerBod,1
2021,pozitif tarım,Efe_Baba2828,1
2021,pozitif tarım,ErbaydarTugrul,1
2021,pozitif tarım,Gida_gunlugu1,1
2021,pozitif tarım,GozdeKuyumcu,1
2021,pozitif tarım,KadikoyKD,1
2021,pozitif tarım,KazdaglarK,1
2021,pozitif tarım,KentSavunmasi_,1
2021,pozitif tarım,Keybrahim1,1
2021,pozitif tarım,Meliades2,1
2021,pozitif tarım,MuratAl17768928,1
2021,pozitif tarım,ORHANOSMANOGLU,1
2021,pozitif tarım,PepsiCo,1
2021,pozitif tarım,PopSciT,1
2021,pozitif tarım,RainfallSpacey,1
2021,pozitif tarım,Rutil__,1
2021,pozitif tarım,TheOraclesProp1,1
2021,pozitif tarım,TuncSatiroglu,1
2021,pozitif tarım,ValidebagSvnms,1
2021,pozitif tarım,YildizzTilbee,1
2021,pozitif tarım,_EGECEP_,1
2021,pozitif tarım,abdullahnaci,1
2021,pozitif tarım,adalarsavunmasi,1
2021,pozitif tarım,allmuhl,1
2021,pozitif tarım,anadoluajansi,1
2021,pozitif tarım,belaettiler,1
2021,pozitif tarım,benguturktv,1
2021,pozitif tarım,bigparacom,1
2021,pozitif tarım,cemseymen,1
2021,pozitif tarım,cnnturk,1
2021,pozitif tarım,cumhuriyetgzt,1
2021,pozitif tarım,drfahrettinkoca,1
2021,pozitif tarım,edda_karadag,1
2021,pozitif tarım,ekolojibirligi,1
2021,pozitif tarım,ekonomikocu,1
2021,pozitif tarım,elazigtso,1
2021,pozitif tarım,fcetinus,1
2021,pozitif tarım,gazetepencere,1
2021,pozitif tarım,gidahareketi,1
2021,pozitif tarım,gltsry1905ayse,1
2021,pozitif tarım,gonca_vuslateri,1
2021,pozitif tarım,haberdonusum,1
2021,pozitif tarım,haskologlu,1
2021,pozitif tarım,heryerkazdaglar,1
2021,pozitif tarım,ilgazsenem,1
2021,pozitif tarım,ilyailyic43,1
2021,pozitif tarım,irfandonat,1
2021,pozitif tarım,istanbulbld,1
2021,pozitif tarım,jeandpardaillan,1
2021,pozitif tarım,karadenizisyan,1
2021,pozitif tarım,kayhaninan,1
2021,pozitif tarım,kuzeyormanlari,1
2021,pozitif tarım,murar12v,1
2021,pozitif tarım,murathaniq,1
2021,pozitif tarım,nevsinmengu,1
2021,pozitif tarım,ozlemyildiz1881,1
2021,pozitif tarım,ozturk_mustafa,1
2021,pozitif tarım,pehlivanaydinn,1
2021,pozitif tarım,prideveteran1,1
2021,pozitif tarım,psikologderyas1,1
2021,pozitif tarım,ridvanbasturk,1
2021,pozitif tarım,sagolunbulundum,1
2021,pozitif tarım,saphiens76,1
2021,pozitif tarım,semsibayraktar,1
2021,pozitif tarım,senayzeren,1
2021,pozitif tarım,sputnik_TR,1
2021,pozitif tarım,srkninci,1
2021,pozitif tarım,tcbestepe,1
2021,pozitif tarım,turkutopya2024,1
2021,pozitif tarım,vaziyetcomtr,1
2021,pozitif tarım,yerliara,1
2021,savory enstitüsü,Yudheyn,1
2021,sürdürülebilir tarım,bekirpakdemirli,1283
2021,sürdürülebilir tarım,RTErdogan,1182
2021,sürdürülebilir tarım,lutfielvan,728
2021,sürdürülebilir tarım,TCTarim,677
2021,sürdürülebilir tarım,mehmethaditunc,673
2021,sürdürülebilir tarım,cbsbb,631
2021,sürdürülebilir tarım,HMBakanligi,375
2021,sürdürülebilir tarım,NureddinNebati,322
2021,sürdürülebilir tarım,dbdevletbahceli,295
2021,sürdürülebilir tarım,icesur,284
2021,sürdürülebilir tarım,senelibrahim_,283
2021,sürdürülebilir tarım,tcbestepe,255
2021,sürdürülebilir tarım,hasandogan,225
2021,sürdürülebilir tarım,Cengizyavili,209
2021,sürdürülebilir tarım,tumtarimorman,176
2021,sürdürülebilir tarım,yunuskilic36,106
2021,sürdürülebilir tarım,AtaySalim,93
2021,sürdürülebilir tarım,tccbiko,91
2021,sürdürülebilir tarım,huseyinozturk_1,87
2021,sürdürülebilir tarım,aysinisikgece,85
2021,sürdürülebilir tarım,fatihmetintr,73
2021,sürdürülebilir tarım,BY,65
2021,sürdürülebilir tarım,ayyildirim1,60
2021,sürdürülebilir tarım,yakuptas02,52
2021,sürdürülebilir tarım,rizaposaci,44
2021,sürdürülebilir tarım,GaziantepBeld,37
2021,sürdürülebilir tarım,AhmetSCeylan,35
2021,sürdürülebilir tarım,gagev_,31
2021,sürdürülebilir tarım,ZiraatMuh2020,28
2021,sürdürülebilir tarım,fahrettinaltun,26
2021,sürdürülebilir tarım,ANTALYA_TOM,23
2021,sürdürülebilir tarım,EmineErdogan,22
2021,sürdürülebilir tarım,gokhankaraca_,22
2021,sürdürülebilir tarım,GidaMuhIstihdam,19
2021,sürdürülebilir tarım,FatmaSahin,16
2021,sürdürülebilir tarım,M_Sarigul,16
2021,sürdürülebilir tarım,EUDelegationTur,13
2021,sürdürülebilir tarım,_cevdetyilmaz,13
2021,sürdürülebilir tarım,antalyaborsa,13
2021,sürdürülebilir tarım,alicandir,12
2021,sürdürülebilir tarım,faoturkiye,12
2021,sürdürülebilir tarım,gbbkulturturizm,12
2021,sürdürülebilir tarım,recep_konuk,12
2021,sürdürülebilir tarım,GbbTarim,11
2021,sürdürülebilir tarım,ekrem_imamoglu,11
2021,sürdürülebilir tarım,haluklevent,11
2021,sürdürülebilir tarım,iletisim,11
2021,sürdürülebilir tarım,ABBaskanligi,10
2021,sürdürülebilir tarım,FAO,10
2021,sürdürülebilir tarım,GbbMusem,10
2021,sürdürülebilir tarım,Ulku_Ocaklari,10
2021,sürdürülebilir tarım,atademirer,10
2021,sürdürülebilir tarım,demetakbag,10
2021,sürdürülebilir tarım,istanbulbld,10
2021,sürdürülebilir tarım,TVKanalEge,9
2021,sürdürülebilir tarım,omersanli04,9
2021,sürdürülebilir tarım,tarimyazari,9
2021,sürdürülebilir tarım,ekremacikel,8
2021,sürdürülebilir tarım,faiktoy,8
2021,sürdürülebilir tarım,gulbintosun,8
2021,sürdürülebilir tarım,selcukktepeli,8
2021,sürdürülebilir tarım,sirin_karadeniz,8
2021,sürdürülebilir tarım,EnverYucel,7
2021,sürdürülebilir tarım,OGMgovtr,7
2021,sürdürülebilir tarım,OzkaldAkif,7
2021,sürdürülebilir tarım,cagrikorkut01,7
2021,sürdürülebilir tarım,ersinyazici1,7
2021,sürdürülebilir tarım,gul_davut,7
2021,sürdürülebilir tarım,irfandonat,7
2021,sürdürülebilir tarım,kazimerdiaktunc,7
2021,sürdürülebilir tarım,seferaycan,7
2021,sürdürülebilir tarım,yorexTr,7
2021,sürdürülebilir tarım,Bahcesehir,6
2021,sürdürülebilir tarım,KucukkayaIsmail,6
2021,sürdürülebilir tarım,dagozlem,6
2021,sürdürülebilir tarım,dsi_gn_md,6
2021,sürdürülebilir tarım,kayayildiz28,6
2021,sürdürülebilir tarım,mesutyar,6
2021,sürdürülebilir tarım,mhmtsahinckmk,6
2021,sürdürülebilir tarım,yesilodak,6
2021,sürdürülebilir tarım,Ahmet_Guldal,5
2021,sürdürülebilir tarım,AyhanBarut01,5
2021,sürdürülebilir tarım,BloombergHT,5
2021,sürdürülebilir tarım,Ozenmustfa,5
2021,sürdürülebilir tarım,cemseymen,5
2021,sürdürülebilir tarım,izmirbld,5
2021,sürdürülebilir tarım,melikeskkglu,5
2021,sürdürülebilir tarım,ASelisik,4
2021,sürdürülebilir tarım,Aras_B_iynemli,4
2021,sürdürülebilir tarım,DemetAkalin,4
2021,sürdürülebilir tarım,GtuEduTr,4
2021,sürdürülebilir tarım,MehmetMuhendisi,4
2021,sürdürülebilir tarım,Onur271410551,4
2021,sürdürülebilir tarım,PepsiCoTurkiye,4
2021,sürdürülebilir tarım,PrHasanKalyoncu,4
2021,sürdürülebilir tarım,ProfDemirtas,4
2021,sürdürülebilir tarım,TDP_turkiye,4
2021,sürdürülebilir tarım,UgurBayraktutan,4
2021,sürdürülebilir tarım,YildizzTilbee,4
2021,sürdürülebilir tarım,ZmYlcn,4
2021,sürdürülebilir tarım,devapartisi,4
2021,sürdürülebilir tarım,ecollojist,4
2021,sürdürülebilir tarım,enginozkoc,4
2021,sürdürülebilir tarım,ziraat2020,4
2021,sürdürülebilir tarım,22ulkuocaklari,3
2021,sürdürülebilir tarım,AkilceMamak,3
2021,sürdürülebilir tarım,AkpartiAnkara,3
2021,sürdürülebilir tarım,EbubekirBal_,3
2021,sürdürülebilir tarım,FOXTurkiye,3
2021,sürdürülebilir tarım,IDEAUniversalTR,3
2021,sürdürülebilir tarım,MHP_Bilgi,3
2021,sürdürülebilir tarım,Onur163795123,3
2021,sürdürülebilir tarım,ProfesorTurkmen,3
2021,sürdürülebilir tarım,SCivitcioglu,3
2021,sürdürülebilir tarım,ViorelGutu,3
2021,sürdürülebilir tarım,ZiraateA,3
2021,sürdürülebilir tarım,Ziraatmuhkpss20,3
2021,sürdürülebilir tarım,abdullahdogru01,3
2021,sürdürülebilir tarım,alibabacan,3
2021,sürdürülebilir tarım,arzuerdemDB,3
2021,sürdürülebilir tarım,bulenttezcanchp,3
2021,sürdürülebilir tarım,cihanpektas1,3
2021,sürdürülebilir tarım,eczozgurozel,3
2021,sürdürülebilir tarım,enginaltaychp,3
2021,sürdürülebilir tarım,faikoztrak,3
2021,sürdürülebilir tarım,fatihportakal,3
2021,sürdürülebilir tarım,gbbtarim,3
2021,sürdürülebilir tarım,hayri_dagli,3
2021,sürdürülebilir tarım,iktarimussu,3
2021,sürdürülebilir tarım,izmirtarim,3
2021,sürdürülebilir tarım,keejder,3
2021,sürdürülebilir tarım,kseckin27,3
2021,sürdürülebilir tarım,leventkurnaz,3
2021,sürdürülebilir tarım,maatalay,3
2021,sürdürülebilir tarım,nazmiakcay45,3
2021,sürdürülebilir tarım,omererdas,3
2021,sürdürülebilir tarım,recepnazli,3
2021,sürdürülebilir tarım,sputnik_TR,3
2021,sürdürülebilir tarım,tcmeb,3
2021,sürdürülebilir tarım,ticaret,3
2021,sürdürülebilir tarım,trthaber,3
2021,sürdürülebilir tarım,turgayturkylmaz,3
2021,sürdürülebilir tarım,ufukcapkur,3
2021,sürdürülebilir tarım,veliagbaba,3
2021,sürdürülebilir tarım,ziyaselcuk,3
2021,sürdürülebilir tarım,Abdulazizsekban,2
2021,sürdürülebilir tarım,AgriCities,2
2021,sürdürülebilir tarım,AhmetBeyefendi,2
2021,sürdürülebilir tarım,Akparti,2
2021,sürdürülebilir tarım,AlagzMehmet,2
2021,sürdürülebilir tarım,AltunogluEngin,2
2021,sürdürülebilir tarım,AnadoluMeralari,2
2021,sürdürülebilir tarım,ArtiTV_,2
2021,sürdürülebilir tarım,AydinValiligi,2
2021,sürdürülebilir tarım,AyseTurkmenogl,2
2021,sürdürülebilir tarım,Emrecomlekcii,2
2021,sürdürülebilir tarım,ErkuntTraktor,2
2021,sürdürülebilir tarım,FastCompanyT,2
2021,sürdürülebilir tarım,GDP_Resmi,2
2021,sürdürülebilir tarım,GMKAjansi,2
2021,sürdürülebilir tarım,Gbbtarim,2
2021,sürdürülebilir tarım,HeroBabyTurkiye,2
2021,sürdürülebilir tarım,KalkinmaAjansGM,2
2021,sürdürülebilir tarım,MKalayci42,2
2021,sürdürülebilir tarım,MSuaduzun,2
2021,sürdürülebilir tarım,MetroTR,2
2021,sürdürülebilir tarım,Murat_Sezer_,2
2021,sürdürülebilir tarım,OfisTMO,2
2021,sürdürülebilir tarım,RuhunDoysun,2
2021,sürdürülebilir tarım,ShowTV,2
2021,sürdürülebilir tarım,TCSanayi,2
2021,sürdürülebilir tarım,TGDF,2
2021,sürdürülebilir tarım,TIGEM_GM,2
2021,sürdürülebilir tarım,TarimIyi,2
2021,sürdürülebilir tarım,VetHekim_Plotf,2
2021,sürdürülebilir tarım,WWF_TURKIYE,2
2021,sürdürülebilir tarım,WorldBankTurkey,2
2021,sürdürülebilir tarım,YouTube,2
2021,sürdürülebilir tarım,Yudheyn,2
2021,sürdürülebilir tarım,acikcenk,2
2021,sürdürülebilir tarım,acikelosman,2
2021,sürdürülebilir tarım,acunilicali,2
2021,sürdürülebilir tarım,agroniltarim,2
2021,sürdürülebilir tarım,akaltindag,2
2021,sürdürülebilir tarım,akifozkaldi06,2
2021,sürdürülebilir tarım,aleynatilki,2
2021,sürdürülebilir tarım,antoniotarazonaoficial,2
2021,sürdürülebilir tarım,balsugen,2
2021,sürdürülebilir tarım,behcettyildiz,2
2021,sürdürülebilir tarım,beykozedutr,2
2021,sürdürülebilir tarım,busrabilgic06,2
2021,sürdürülebilir tarım,cevretvcomtr,2
2021,sürdürülebilir tarım,dw_turkce,2
2021,sürdürülebilir tarım,eceuner12,2
2021,sürdürülebilir tarım,eczhalilsahin,2
2021,sürdürülebilir tarım,ekbicyeic,2
2021,sürdürülebilir tarım,eminemenar,2
2021,sürdürülebilir tarım,emre_ayhan_16,2
2021,sürdürülebilir tarım,fundagacal,2
2021,sürdürülebilir tarım,gbbcografisaret,2
2021,sürdürülebilir tarım,gokmensozen,2
2021,sürdürülebilir tarım,gumrukveticaret,2
2021,sürdürülebilir tarım,gunaydingokhan,2
2021,sürdürülebilir tarım,hackquarters,2
2021,sürdürülebilir tarım,halktvcomtr,2
2021,sürdürülebilir tarım,herkesicinCHP,2
2021,sürdürülebilir tarım,hrumedya,2
2021,sürdürülebilir tarım,huseeyincakar,2
2021,sürdürülebilir tarım,ihakdekan,2
2021,sürdürülebilir tarım,isinsuukestelli,2
2021,sürdürülebilir tarım,kilicdarogluk,2
2021,sürdürülebilir tarım,konyailtarim,2
2021,sürdürülebilir tarım,kursadbucak,2
2021,sürdürülebilir tarım,latifkaradag,2
2021,sürdürülebilir tarım,latifkaradağ,2
2021,sürdürülebilir tarım,merveyildirimtv,2
2021,sürdürülebilir tarım,miandji,2
2021,sürdürülebilir tarım,mimaremreyuksel,2
2021,sürdürülebilir tarım,murat_kurum,2
2021,sürdürülebilir tarım,nastamyildiz,2
2021,sürdürülebilir tarım,nazlicelik,2
2021,sürdürülebilir tarım,pekcan,2
2021,sürdürülebilir tarım,s_growthprogram,2
2021,sürdürülebilir tarım,sametcetincom,2
2021,sürdürülebilir tarım,samiltayyar27,2
2021,sürdürülebilir tarım,smhaydn1910,2
2021,sürdürülebilir tarım,startv,2
2021,sürdürülebilir tarım,t24comtr,2
2021,sürdürülebilir tarım,tarimkredi,2
2021,sürdürülebilir tarım,tarlaio,2
2021,sürdürülebilir tarım,tcmuglavaliligi,2
2021,sürdürülebilir tarım,tekfentarim,2
2021,sürdürülebilir tarım,temavakfi,2
2021,sürdürülebilir tarım,tgrthabertv,2
2021,sürdürülebilir tarım,timurrsasmaz,2
2021,sürdürülebilir tarım,tnrolmez,2
2021,sürdürülebilir tarım,tuncsoyer,2
2021,sürdürülebilir tarım,yerliara,2
2021,sürdürülebilir tarım,zabeyazgul,2
2021,sürdürülebilir tarım,zeyneptansug,2
2021,sürdürülebilir tarım,07cozkan,1
2021,sürdürülebilir tarım,1321Nurullah,1
2021,sürdürülebilir tarım,35semihguler,1
2021,sürdürülebilir tarım,37_muhendis,1
2021,sürdürülebilir tarım,39KentKonseyi,1
2021,sürdürülebilir tarım,55MUSTAFAEVCCCE,1
2021,sürdürülebilir tarım,66_vef,1
2021,sürdürülebilir tarım,AKPartiG_Antep,1
2021,sürdürülebilir tarım,Abdullah_Erin47,1
2021,sürdürülebilir tarım,AdanusPlastik,1
2021,sürdürülebilir tarım,AfsinHatipoglu,1
2021,sürdürülebilir tarım,Ahaber,1
2021,sürdürülebilir tarım,Akdenizun,1
2021,sürdürülebilir tarım,Akgencsahinbey,1
2021,sürdürülebilir tarım,Akgun_Su_Ilhan,1
2021,sürdürülebilir tarım,Akmerkez,1
2021,sürdürülebilir tarım,AlaaddinKURT,1
2021,sürdürülebilir tarım,AliagaKaymakaml,1
2021,sürdürülebilir tarım,AliagaTarim,1
2021,sürdürülebilir tarım,AlpSirman,1
2021,sürdürülebilir tarım,AlpaslanYILDRM,1
2021,sürdürülebilir tarım,AnkaraTeknokent,1
2021,sürdürülebilir tarım,AnkaraUni,1
2021,sürdürülebilir tarım,Aquaculture_ist,1
2021,sürdürülebilir tarım,ArifAbal1,1
2021,sürdürülebilir tarım,ArzuK81,1
2021,sürdürülebilir tarım,Ata_tohum,1
2021,sürdürülebilir tarım,AtaturkAndimiz,1
2021,sürdürülebilir tarım,AtillaSertell,1
2021,sürdürülebilir tarım,AvBurakTurker,1
2021,sürdürülebilir tarım,AvOrhanKIRCALI,1
2021,sürdürülebilir tarım,AycaGucluten,1
2021,sürdürülebilir tarım,AyferYilmaztr,1
2021,sürdürülebilir tarım,BOUNDREAMBIGG,1
2021,sürdürülebilir tarım,BOUNDREAMBiGG,1
2021,sürdürülebilir tarım,Bahcesehir_k12,1
2021,sürdürülebilir tarım,BekirErolAK1,1
2021,sürdürülebilir tarım,Berkant_adlim,1
2021,sürdürülebilir tarım,BerkcanQulu,1
2021,sürdürülebilir tarım,Beykoz_Bld,1
2021,sürdürülebilir tarım,BeyzaTfn,1
2021,sürdürülebilir tarım,BirGun_Gazetesi,1
2021,sürdürülebilir tarım,BirolAydemir15,1
2021,sürdürülebilir tarım,BiyoenerjiD,1
2021,sürdürülebilir tarım,Biyosistemci2,1
2021,sürdürülebilir tarım,BodrumTar,1
2021,sürdürülebilir tarım,Bolutarimorman,1
2021,sürdürülebilir tarım,BucaBld,1
2021,sürdürülebilir tarım,BugdayDernegi,1
2021,sürdürülebilir tarım,BursaHaberM,1
2021,sürdürülebilir tarım,BursaTSO,1
2021,sürdürülebilir tarım,CIFALlstanbul,1
2021,sürdürülebilir tarım,Cargill,1
2021,sürdürülebilir tarım,CemilCan5834,1
2021,sürdürülebilir tarım,CihangirCK,1
2021,sürdürülebilir tarım,CortevaDE,1
2021,sürdürülebilir tarım,CortevaEUR,1
2021,sürdürülebilir tarım,DAPIDARESI,1
2021,sürdürülebilir tarım,Dede07saban,1
2021,sürdürülebilir tarım,DemirkoyG,1
2021,sürdürülebilir tarım,DevirSaatiDergi,1
2021,sürdürülebilir tarım,DicleElektrikAS,1
2021,sürdürülebilir tarım,Dinchersafa,1
2021,sürdürülebilir tarım,Djamalmetabolic,1
2021,sürdürülebilir tarım,Dramatoryum,1
2021,sürdürülebilir tarım,EAksunger,1
2021,sürdürülebilir tarım,EIB_Duyuru,1
2021,sürdürülebilir tarım,ELLETurkey,1
2021,sürdürülebilir tarım,EU_Commission,1
2021,sürdürülebilir tarım,E_SemihYalcin,1
2021,sürdürülebilir tarım,EbruBaybara,1
2021,sürdürülebilir tarım,EisenGewehr,1
2021,sürdürülebilir tarım,Ekoiq,1
2021,sürdürülebilir tarım,EnsarOgut,1
2021,sürdürülebilir tarım,ErcakirKaan,1
2021,sürdürülebilir tarım,EremSenturk,1
2021,sürdürülebilir tarım,ErgenManifesto,1
2021,sürdürülebilir tarım,ErkenCocukluk,1
2021,sürdürülebilir tarım,ErtanOzyigit,1
2021,sürdürülebilir tarım,FOXhaber,1
2021,sürdürülebilir tarım,FatmaSahın,1
2021,sürdürülebilir tarım,Filiz50022361,1
2021,sürdürülebilir tarım,FuatTanman,1
2021,sürdürülebilir tarım,Futurem33961083,1
2021,sürdürülebilir tarım,GAEnstitusu,1
2021,sürdürülebilir tarım,GAGEV,1
2021,sürdürülebilir tarım,GIDANIKORU,1
2021,sürdürülebilir tarım,GKHNERGENEKON61,1
2021,sürdürülebilir tarım,GS10MU,1
2021,sürdürülebilir tarım,GapHassas,1
2021,sürdürülebilir tarım,GokceSencan,1
2021,sürdürülebilir tarım,GokhanOzertan,1
2021,sürdürülebilir tarım,GreenBrowning,1
2021,sürdürülebilir tarım,GulahmetTurk,1
2021,sürdürülebilir tarım,GundemiAntep27,1
2021,sürdürülebilir tarım,HSBC_TR,1
2021,sürdürülebilir tarım,HaberalErkan,1
2021,sürdürülebilir tarım,Haceraydogan8,1
2021,sürdürülebilir tarım,Hackquarters,1
2021,sürdürülebilir tarım,Hakandamaci,1
2021,sürdürülebilir tarım,HalukYakar37,1
2021,sürdürülebilir tarım,HasmetBABA,1
2021,sürdürülebilir tarım,HseyinS08378033,1
2021,sürdürülebilir tarım,Htcozc,1
2021,sürdürülebilir tarım,Iberdrola,1
2021,sürdürülebilir tarım,IknowF_AI_app,1
2021,sürdürülebilir tarım,IlknurInceoz,1
2021,sürdürülebilir tarım,IlknurMenlik,1
2021,sürdürülebilir tarım,InBusinessTR,1
2021,sürdürülebilir tarım,Israel,1
2021,sürdürülebilir tarım,JoeBiden,1
2021,sürdürülebilir tarım,KSondagli,1
2021,sürdürülebilir tarım,Kafkas__Kartali,1
2021,sürdürülebilir tarım,Kakts86183211,1
2021,sürdürülebilir tarım,Kamuya6000GM,1
2021,sürdürülebilir tarım,KaradenizTae,1
2021,sürdürülebilir tarım,KarakayaMevlut,1
2021,sürdürülebilir tarım,KararHaber,1
2021,sürdürülebilir tarım,KarbonZirvesi,1
2021,sürdürülebilir tarım,KemalpasaTarim,1
2021,sürdürülebilir tarım,Kumsal1984_,1
2021,sürdürülebilir tarım,Labteknolojisi,1
2021,sürdürülebilir tarım,LaleKalaycioglu,1
2021,sürdürülebilir tarım,LeventUzumcu,1
2021,sürdürülebilir tarım,Levitron__3371,1
2021,sürdürülebilir tarım,LisesiSuphi,1
2021,sürdürülebilir tarım,LutfuNebioglu,1
2021,sürdürülebilir tarım,MHPBursail,1
2021,sürdürülebilir tarım,MHPMUDANYA1,1
2021,sürdürülebilir tarım,MOFAKuwait,1
2021,sürdürülebilir tarım,M_Levent_Bulbul,1
2021,sürdürülebilir tarım,Magister476,1
2021,sürdürülebilir tarım,MalatyadaDeva,1
2021,sürdürülebilir tarım,Mehmet466423,1
2021,sürdürülebilir tarım,MehmetBerkan8,1
2021,sürdürülebilir tarım,Mehmetali_Onel,1
2021,sürdürülebilir tarım,MeltemGurler,1
2021,sürdürülebilir tarım,MenduhDinler,1
2021,sürdürülebilir tarım,MercanUgur,1
2021,sürdürülebilir tarım,MersinABBM,1
2021,sürdürülebilir tarım,MeskiGM,1
2021,sürdürülebilir tarım,MezitliBel,1
2021,sürdürülebilir tarım,Mhendis0,1
2021,sürdürülebilir tarım,MhpTbmmGrubu,1
2021,sürdürülebilir tarım,Monkey91709342,1
2021,sürdürülebilir tarım,MstafaSahin44,1
2021,sürdürülebilir tarım,Muglagencdeva,1
2021,sürdürülebilir tarım,MuratMmturk,1
2021,sürdürülebilir tarım,MzyenSEvkin,1
2021,sürdürülebilir tarım,NCansun,1
2021,sürdürülebilir tarım,NDuzgun,1
2021,sürdürülebilir tarım,NarDanismanlik,1
2021,sürdürülebilir tarım,Narkoyjournal,1
2021,sürdürülebilir tarım,NazimMavis,1
2021,sürdürülebilir tarım,NejatOzonay,1
2021,sürdürülebilir tarım,NelerTrend,1
2021,sürdürülebilir tarım,NesheeBiber,1
2021,sürdürülebilir tarım,Nihal29093596,1
2021,sürdürülebilir tarım,NilhanAras,1
2021,sürdürülebilir tarım,OnayMeltem,1
2021,sürdürülebilir tarım,OpDrBilgehan,1
2021,sürdürülebilir tarım,Orsatramola,1
2021,sürdürülebilir tarım,OzcanErkan6,1
